지점ID,매점명,주소,전화번호,위도,경도
85276,동대문두타몰점,"서울 중구 장충단로 275 (을지로6가, 두산타워빌딩)",,37.5688912,127.0087831
85243,광주각화더샵점,광주 북구 동문대로249번길 12 301동 A103호,062-269-4000,35.1851454,126.9288819
84279,안양귀인점,"경기 안양시 동안구 귀인로 198 (평촌동, 베스트타운)",010-2076-1578,37.3854615,126.9611624
84115,이천로데오점,"경기 이천시 영창로 196 1동 104호(창전동, 이천축협창전동지점)",010-7937-6020,37.2809547,127.4443300
83928,계룡대실점,"충남 계룡시 두마면 대실남북3길 11 104, 105호",042-841-7008,36.2664590,127.2585732
83471,천안병천점,"충남 천안시 동남구 병천면 아우내순대길 18 (병천리, 아우내한방순대)",041-555-8060,36.7593717,127.2979990
83470,나주곰탕거리점,전남 나주시 나주로 144 (중앙동),,35.0315888,126.7170728
83149,김포양촌점,경기 김포시 양촌읍 황금로 117 이젠몰 다동 1층 118호,070-8882-2979,37.6177843,126.6211022
83062,다산메트로3단지점,경기 남양주시 다산중앙로123번길 47 다산메트로3단지아파트 근린생활시설 101호,070-7808-6961,37.6222431,127.1481816
83059,인천송도센트럴파크점,인천 연수구 인천타워대로180번길 11 더샵 송도센트럴파크 3차 상가 A동112호,070-7685-8991,37.3892451,126.6386933
82013,청주오창롯데캐슬점,충북 청주시 청원구 오창읍 중부로 760 오피스텔상가 201동 101호,,36.7105539,127.4366850
81954,동대문역사공원역점,서울 중구 을지로43길 34 1층 2호,070-8806-7777,37.5676064,127.0076187
81901,강현농협하나로마트점,강원특별자치도 양양군 강현면 물치천로 14 강현농협협동조합 내,033-671-5577,38.1546243,128.6060648
81710,만리시장점,서울 용산구 효창원로 265-4 (서계동),,37.5508737,126.9636311
81694,부천춘의디아크원점,"경기 부천시 길주로411번길 20 1층 106호(춘의동, 춘의디아크원)",032-678-7524,37.5048283,126.7880543
81688,인천주안제일점,인천 미추홀구 제일로 20 (도화동),070-8244-1515,37.4587453,126.6724674
81590,사천정동점,경남 사천시 사천읍 진삼로 1387 101호,055-786-7866,35.0756243,128.0837017
81464,창원남양위드파크점,경남 창원시 성산구 가양로 97 위드파크아파트 상가 103호,055-266-6663,35.2091721,128.7038478
81279,동대문두타몰점,"서울 중구 장충단로 275 (을지로6가, 두산타워빌딩)",,37.5688912,127.0087831
80500,구로거리공원점,서울 구로구 공원로 21 1층 103호,070-8703-3528,37.4989304,126.8913632
80385,충북제천역점,충북 제천시 의림대로2길 3 (화산동),043-645-4203,37.1288195,128.2061826
80377,의정부신곡건영점,경기 의정부시 능곡로26번길 28 건영아파트상가 104호 105호,,37.7400432,127.0617242
80322,김해삼계에브리데이점,경남 김해시 가야로22번길 3-14 (삼계동),055-338-3106,35.2693477,128.8636669
80122,평택팽성점,경기 평택시 팽성읍 동서촌로 73 (객사리),,36.9647841,127.0601904
80094,구리배탈고개점,경기 구리시 동구릉로 108-1,031-588-2712,37.6091895,127.1359730
79982,경성대제1학생회관점,부산 남구 수영로 309,010-9456-7553,35.1422457,129.0969338
79959,광주광천중해점,광주 서구 내방로 415 광천중해마루힐주상복합 상가동 110호,070-4175-2209,35.1589986,126.8845409
79934,대구도남점,대구 북구 도남중앙로7길 20-10 107호,053-716-2294,35.9519760,128.5824449
79883,수색DMC파인시티자이점,서울 은평구 은평터널로 15 125호,010-3008-4677,37.5835982,126.8960815
79520,울산문수점,울산 남구 동산로 54 (신정동),052-260-5592,35.5357856,129.3014212
79476,가락극동점,서울 송파구 동남로18길 21,,37.4943428,127.1329201
79466,서울대신양학술정보관3점,"서울 관악구 관악로 1 (신림동, 서울대학교)",,37.4640070,126.9522394
79442,서정대학교보건복지관점,"경기 양주시 은현면 서정로 27 (용암리, 서정대학)",031-866-5150,37.8562211,127.0380285
79416,원주단계북원여고점,강원특별자치도 원주시 원문로137번길 46 (단계동),033-744-5252,37.3530321,127.9315062
79411,신도림푸르지오점,"서울 구로구 경인로 661 (신도림동, 신도림1차푸르지오)",02-3667-6383,37.5095284,126.8877721
79337,경주동대로점,경북 경주시 동대로 12 (성건동),054-777-1551,35.8555406,129.2056330
79292,경희대국제캠퍼스기숙사점,"경기 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",070-8287-1564,37.2432813,127.0798264
79099,용인새터마을점,경기 용인시 수지구 현암로 101 애플프라자 103호,031-272-5248,37.3319599,127.1204691
79011,경주외동부영점,경북 경주시 외동읍 계동1길 29 (모화리),070-7776-8574,35.6762933,129.3323618
78995,서귀포일호광장점,"제주특별자치도 서귀포시 중앙로 94 (서귀동, 워너비안경)",064-733-9454,33.2529839,126.5615420
78794,광주남부대점,"광주 광산구 남부대길 38 (월계동, 협동관)",062-710-2080,35.2085501,126.8393303
78668,대구다사e편한점,"대구 달성군 다사읍 다사역로 60 (매곡리, 다사 e-편한세상)",053-710-7747,35.8682713,128.4568809
78653,횡성둔내점,강원특별자치도 횡성군 둔내면 둔내로 60,070-7760-6304,37.5119853,128.2169801
78225,안산본오중점,경기 안산시 상록구 본오로 91 103호,031-406-4006,37.2932566,126.8662215
78216,마산진동협성엠파이어점,경남 창원시 마산합포구 진동면 진북산업로 55 협성엠파이어상가 401동 111호,055-713-2087,35.1201917,128.4868240
77842,원주혁신심평원점,강원특별자치도 원주시 혁신로 37-3 스타타워(혁신로37-3) 104호,033-745-6166,37.3236487,127.9793852
77821,서울여대학생누리관가은점,"서울 노원구 화랑로 621 (공릉동, 서울여자대학교)",,37.6282512,127.0938808
77734,청주서원대점,충북 청주시 서원구 서원남로 57 (모충동),,36.6221957,127.4817478
77596,광주광산우체국점,광주 광산구 무진대로232번길 28 (우산동),062-455-9898,35.1603658,126.8055142
77593,여주KCC스위첸점,경기 여주시 강변북로 2 107동(상가동) 111호 - 112호,031-884-3434,37.3016724,127.6491380
77492,부평일신점,"인천 부평구 경인로1104번길 23 (일신동, 동남빌딩)",032-721-5432,37.4845848,126.7421563
77468,우장산한울점,"서울 강서구 공항대로42길 13 (내발산동, 우장산 한울에이치밸리움)",02-3662-2581,37.5572047,126.8441383
77402,원주무실만대로점,강원특별자치도 원주시 만대로 170-1 103호,033-900-1219,37.3333987,127.9228228
77023,일산오미산삼거리점,경기 고양시 일산동구 성현로 7 (성석동),010-4275-2351,37.7104106,126.7880241
76945,대전은행중앙점,대전 중구 중앙로156번길 25 1층,042-341-7814,36.3280192,127.4275994
76765,동수원월드메르디앙점,경기 수원시 팔달구 중부대로143번길 13 (우만동),031-212-1123,37.2790830,127.0319265
76740,인천산곡역점,인천 부평구 마장로 320 한화프라자 1층 107호,070-4800-6666,37.5066003,126.7037115
76193,광주송정명지점,광주 광산구 송도로320번길 16-27 (송정동),062-716-3326,35.1395694,126.8026084
75811,제주도남오거리점,제주특별자치도 제주시 신성로 66 (도남동),064-900-0484,33.4952805,126.5263781
75810,장유월산부곡점,경남 김해시 월산로 151 부영18차 제상가동.1층 104호,055-274-2227,35.2070000,128.7986286
75772,여수웅천지웰점,"전남 여수시 예울마루로 32 상가동 106호(웅천동, 웅천지웰)",061-681-7056,34.7474873,127.6716626
75769,공덕역점,서울 마포구 만리재로 15 104호-105호,070-8883-1112,37.5445786,126.9527595
75765,강릉내곡점,강원특별자치도 강릉시 범일로 630 (내곡동),033-645-2596,37.7432033,128.8820578
75759,역삼2동점,서울 강남구 논현로64길 19,,37.4937257,127.0421152
75667,대전가양점,대전 동구 동서대로1770번길 85 (가양동),,36.3521227,127.4481654
75578,거북시장사거리점,경기 수원시 장안구 정조로 932,031-306-5599,37.2908857,127.0130428
75367,단대죽전점,경기 용인시 수지구 죽전로 150-1 102,031-546-5845,37.3237550,127.1246520
75312,원주상지대길점,"강원특별자치도 원주시 상지대길 9 1층 111, 112호 (우산동)",070-8833-7875,37.3689920,127.9399548
75033,광주전대정문점,광주 북구 자미로 58 (신안동),062-710-4433,35.1711033,126.9045292
74481,청주복대점,충북 청주시 흥덕구 진재로 91 (복대동),070-8287-3236,36.6393920,127.4299726
74448,연산유앤아이점,"부산 연제구 묘봉산로 4 (연산동, 연산동한일유앤아이아파트)",051-710-7879,35.1826581,129.0880309
74430,강일리버파크점,서울 강동구 아리수로93길 27,070-8824-2067,37.5656316,127.1738307
74354,청주오창2산업단지점,충북 청주시 청원구 오창읍 2산단로 132 104호,043-211-8887,36.7330392,127.4507672
74335,경주원효로점,경북 경주시 원효로 168 (황오동),054-775-6133,35.8415454,129.2192574
74268,구로대림점,서울 영등포구 시흥대로 607,02-2088-0986,37.4869711,126.9043549
74134,원주미리내도서관점,강원특별자치도 원주시 양지뜰3길 26 (반곡동),010-8918-6094,37.3261206,127.9831914
74128,인천석천사거리점,인천 남동구 남동대로837번길 5 상가 04호,032-710-7551,37.4572164,126.7080690
74114,노원당고개점,서울 노원구 덕릉로 780 동아불암상가 214호,,37.6670475,127.0799007
74105,강원대병원점,강원특별자치도 춘천시 백령로 159 (효자동),033-818-0026,37.8758392,127.7439445
74050,인천청라로데오시티포레안점,인천 서구 경중로 20 청라로데오시티포레안 135호,,37.5487753,126.6527017
73791,광주수완숲안애점,"광주 광산구 장덕로95번길 16 206동 1층 101호(장덕동, 수완2차숲안애)",062-716-4090,35.1967605,126.8203166
73751,남영동점,서울 용산구 한강대로 282,010-3910-5525,37.5434790,126.9727336
73744,이화여대점,서울 서대문구 이화여대길 37 (대현동),010-2739-7031,37.5586348,126.9455731
73436,대전우송대점,대전 동구 동대전로 170 (자양동),042-631-7333,36.3368176,127.4479357
73381,이천장호원점,경기 이천시 장호원읍 장감로 82,031-643-8288,37.1173635,127.6317482
73273,연천차탄리점,경기 연천군 연천읍 문화로 109,070-4048-0251,38.1029213,127.0786712
73237,인천주안힐스테이트푸르지오점,"인천 미추홀구 남주길 150 (주안동, 힐스테이트 푸르지오 주안)",070-8657-2428,37.4524809,126.6752836
73024,아산탕정명암점,충남 아산시 탕정면 명암길3번길 2  103호 (명암리),,36.8219965,127.0584828
72941,안양대교점,경기 안양시 만안구 안양로 459-1 102호,031-360-0708,37.4108604,126.9110084
72940,부천여월중앙점,경기 부천시 성곡로 65 1층 104호,032-682-8852,37.5192025,126.7976437
72928,청주개신점,충북 청주시 서원구 경신로 40 (개신동),043-237-2023,36.6206678,127.4465245
72685,경복궁점,서울 종로구 자하문로 17-2 (체부동),,37.5776928,126.9718690
72549,제주연동센트럴점,제주특별자치도 제주시 연동13길 37 (연동),064-748-2788,33.4864537,126.4945669
72471,전주송천오송점,전북 전주시 덕진구 사근1길 10 (송천동2가),063-272-1479,35.8664095,127.1280960
72461,의정부을지대학교병원점,"경기 의정부시 동일로 712 (금오동, 을지대학교 의정부캠퍼스 및 부속병원)",,37.7518185,127.0506997
72454,종로6가점,"서울 종로구 종로39길 40 (종로6가, 현마빌딩)",,37.5726216,127.0048925
72434,김포가현초교점,경기 김포시 김포한강2로 96 102,031-986-1253,37.6388926,126.6727827
72427,신설동역점,서울 동대문구 왕산로 18 1층 103호,070-8657-2335,37.5760539,127.0256306
72337,광주무등시장점,광주 남구 군분로 32,062-716-2253,35.1366548,126.8946382
72315,대구호산점,대구 달서구 호산동로 183,053-262-0072,35.8516383,128.4855910
72004,광교역경기대점,"경기 수원시 영통구 대학3로4번길 2 (이의동, 광교 파인렉스2)",070-4113-0085,37.2995801,127.0431220
71997,목포북항점,전남 목포시 청호로 180 원산프라자 1층 103호,061-982-1203,34.8066789,126.3733361
71996,범방점,부산 강서구 범방3로60번길 3 (범방동),051-831-0507,35.1486180,128.8810183
71982,광주풍암중흥점,광주 서구 풍암순환로109번길 1 1층,062-456-1090,35.1212704,126.8833808
71764,춘천장학점,강원특별자치도 춘천시 동면 춘천로449번길 30-1,033-242-5601,37.8949435,127.7540826
71745,범계공항터미널점,경기 안양시 동안구 시민대로159번길 25 1층 125호,070-7776-6346,37.3906077,126.9475290
71669,진례클레이아크점,경남 김해시 진례면 진례로 275-38 1층,055-342-0551,35.2522092,128.7456844
71652,영통아이파크캐슬점,"경기 수원시 영통구 덕영대로 1410 영통아이파크캐슬 1단, 제상가 비동 101호, 102호",031-308-3015,37.2429675,127.0448849
71635,강동고덕역점,서울 강동구 고덕로 256 1층 111호,02-441-9468,37.5546337,127.1541067
71542,강원횡성시장점,강원특별자치도 횡성군 횡성읍 횡성로 412,033-345-1117,37.4893885,127.9863583
71510,안성공도센트럴파크점,경기 안성시 공도읍 도화길 67-21 상가동 1층 103호,070-8882-7570,37.0088025,127.1750040
71493,시흥은계호수공원점,"경기 시흥시 은계중앙로 238 (은행동, 호수의 아침)",070-4797-8453,37.4453647,126.8041825
71226,연신내로데오점,서울 은평구 통일로83길 5-9 (갈현동),070-4833-8467,37.6204750,126.9192213
71225,경기광주신현점,경기 광주시 신현로 75,,37.3605608,127.1553791
70964,광산사거리점,서울 강북구 노해로 88,02-995-4848,37.6433093,127.0226892
70904,등촌현대점,서울 강서구 등촌로39길 13,02-2655-2297,37.5455249,126.8615061
70762,대치중앙점,서울 강남구 삼성로 329 101호,02-6289-6532,37.5010294,127.0594242
70756,수원영통역점,경기 수원시 영통구 봉영로 1569 102호,031-548-1819,37.2520638,127.0710165
70658,정릉아리랑점,"서울 성북구 북악산로 851 (정릉동, 정릉2차 e-편한세상)",,37.6006387,127.0200327
70554,제주이호테우점,제주특별자치도 제주시 테우해안로 174 1층(이호일동),,33.4968850,126.4521504
70550,광명소하2동점,"경기 광명시 오리로 346 (소하동, 행운드림프라자)",02-899-8695,37.4332917,126.8797979
70534,광주월계초등학교점,광주 광산구 월계로 84 (월계동),062-971-8580,35.2124650,126.8350640
