지점ID,매점명,매점주소,전화번호
1106436,숭실대점,서울 동작구 사당로 36-1,010-8425-0246
1106589,인천삼산점,인천 부평구 길주로 659 미라쥬타워,032-517-8063
1106313,명동대연각타워점,서울 중구 퇴계로 97 대연각타워 25-5,02-318-2388
1106173,CGV소풍스윗바점,경기도 부천시 송내대로 239,154-4-1122
1106383,인천검단사거리점,인천 서구 완정로 151-1,032-565-7558
1106519,가산아울렛점,서울 금천구 벚꽃로 298 1층 114호,02-2083-5678
1106392,양천구청점,서울 양천구 목동서로 349,02-2650-8900
1106288,대구주얼리광장점,대구 중구 동성로 81-3,053-255-5454
1106459,동수원병원점,경기 수원시 팔달구 중부대로 165,031-215-2389
1106510,부평시장역점,"인천 부평구 부평대로65, 1층",032-330-8866
1106064,아차산역점,서울 광진구 천호대로 642,02-454-7789
1106164,대구옥포송해공원점,대구 달성군 옥포면 옥포로 305,053-617-6006
1106442,분당구미점,경기 성남시 분당구 미금로 39,031-717-8612
1106415,분당정자역점,경기 성남시 분당구 성남대로331번길 3-9,031-713-2655
1106460,부산다송로점,부산 사하구 다송로 84번길 38(다대동),051-868-7770
1106286,용인상현점,경기 용인시 수지구 만현로 124,031-897-2233
1106108,경산하양점,경북 경산시 하양읍 하양로 58,053-627-2323
1106330,대학로아트점,"서울특별시 종로구 동숭길 123 (동숭동, 드림아트센터) 1층",070-7749-4224
1106247,대전노은역점,대전 유성구 은구비서로23번길 15,042-822-9779
1106125,충남태안점,충남 태안군 태안읍 정주내1길 4,041-675-4127
1106231,전남대캠퍼스점,"광주광역시 북구 용봉로 77 (용봉동,전남대학교) 용봉문화관 1층",070-4141-5333
1106264,전주송천점,전북 전주시 덕진구 동부대로 1145,063-251-3335
1106233,경희대점,서울 동대문구 경희대로 7-1,02-966-8526
1106340,삼척교동점,강원 삼척시 정상로 71,033-574-7988
1106334,청원오창호수공원점,충북 청주시 청원구 오창읍 과학산업2로 373,043-211-2238
1105889,대구삼성크리에이티브캠퍼스점,대구 북구 호암로 51,053-355-2631
1106112,쌍문중앙점,서울 도봉구 도봉로 482,02-991-2377
1105864,인천서구청점,인천 서구 서곶로 300,032-567-2884
1106045,전주교직원공제회관점,전북 전주시 완산구 온고을로 1,063-251-2324
1106168,북서울꿈의숲점,"서울 강북구 월계로 183, 1층",02-542-7711
1105919,김포DT점,경기 김포시 김포대로 1533,031-984-0515
1105681,부산장림점,부산 사하구 장림로 222,051-262-5061
1105999,군산수송점,전북 군산시 남수송3길 43,063-471-2624
1105003,남양주화도점,경기 남양주시 화도읍 수레로 1180,031-594-5943
1105673,시흥스마트허브점,경기 시흥시 공단1대로 263,031-497-4119
1105848,경북도청점,경북 안동시 풍천면 천년숲서로 29,054-859-7737
1106024,서산터미널점,충남 서산시 율지4로 5,041-667-8903
1105862,대전장대점,대전 유성구 유성대로 756,042-825-7123
1106033,동대구환승터미널점,대구 동구 동부로 149,053-741-1568
1105706,천안성정제일점,충남 천안시 서북구 쌍용대로 233,041-572-1012
1105871,울산신선도원몰점,"울산 북구 진장17길 10, 3층",052-916-0351
1105937,전주백제로점,전북 전주시 덕진구 백제대로 736,063-243-3739
1106049,공주신관점,충남 공주시 흑수골길 34,041-881-2388
1105852,구로구청사거리점,서울 구로구 가마산로 250,02-852-3431
1105971,안산성포점,경기 안산시 상록구 성포로 30,031-439-7004
1106009,광주풍암점,광주 서구 풍암순환로 113,062-654-4154
1105896,동탄신리점,경기 화성시 동탄대로14길 5-67,031-374-6255
1105990,신림로점,서울 관악구 신림로 328,02-878-7955
1106022,파주교하점,경기 파주시 청석로 264,031-949-2127
1105890,합정역점,서울 마포구 독막로 5,02-323-0026
1105820,대구이곡점,대구 달서구 성서로 375,053-582-7080
1105012,광주금호점,광주 서구 금화로 67,062-373-5522
1106001,행담도휴게소(상)점,충남 당진시 신평면 서해안고속도로 275,041-352-4273
1105393,강서송정역점,서울 강서구 공항대로 30,02-2666-9337
1105824,중랑역점,"서울 중랑구 망우로 202, 2층",02-493-5258
1105794,천안쌍용점,충남 천안시 서북구 서부대로 396,041-575-4054
1105879,해운대장산역점,부산 해운대구 양운로 56,051-704-6700
1105884,시흥사거리점,서울 금천구 시흥대로 228,02-893-2388
1105891,서면지오플레이스점,"부산 부산진구 동천로 4 1015-1호 ,1016,1017호",051-802-1999
1105653,울산간절곶점,울산 울주군 서생면 간절곶 1길 30-18,052-239-3012
1105704,잠실롯데점,서울 송파구 올림픽로 240,02-2143-1457
1105763,묵동자이점,서울 중랑구 동일로 932,02-949-1222
1105450,양산증산점,경남 양산시 물금읍 야리로 112,055-363-3179
1105623,목포북항점,전남 목포시 원산중앙로 7,061-277-3500
1105778,제천점,충북 제천시 의림대로 의림대로 254,043-642-5595
1105615,건대스타시티점,서울 광진구 능동로 90,02-3436-4541
1105741,왕십리역점,서울 성동구 왕십리광장로 17,02-2200-1088
1105708,군포당동점,경기 군포시 용호2로 63-8,031-391-0373
1105459,광주도산점,광주광역시 광산구 송도로 160 (도산동) 1층,062-941-2388
1105624,강원홍천점,강원 홍천군 홍천읍 신장대로 62,033-433-5641
1105646,울산전하점,울산광역시 동구 방어진순환도로 783,052-251-0604
1105687,대전테크노밸리점,대전 유성구 관평2로 20 (관평동),042-631-1000
1105671,광주첨단쌍암점,광주 광산구 임방울대로826번길 25,062-974-2280
1104989,대구운암지점,대구 북구 구암로 232,053-324-2232
1105554,광양생태공원점,"전라남도 광양시 마장1길 4 (중동,태완노블리안) 1,2층",061-795-2113
1105474,의정부민락중앙점,경기 의정부시 오목로205번길 21,031-851-2321
1105709,종로5가역점,서울 종로구 종로 201-1,02-763-1644
1105588,대전괴정점,대전 서구 도솔로388번길 8,042-536-0117
1105582,파주시청사거리점,경기 파주시 중앙로 256,031-947-3932
1105574,천안통정점,충남 천안시 동남구 풍세로 738,041-574-2020
1105510,광주용봉점,"광주광역시 북구 설죽로 195 (용봉동) 1,2층",062-512-5666
1105463,구미상모사곡점,경북 구미시 상사서로 164 (사곡동),054-464-0119
1105541,부산대연혁신점,부산 남구 수영로325번길 26,051-612-2655
1105500,김제터미널점,전라북도 김제시 동서로 256 (요촌동) 1층 투썸플레이스 김제터미널점,063-545-7307
1105603,길병원암센터점,인천 남동구 남동대로 783,032-422-4168
1105558,성신여대점,서울 성북구 동소문로20다길 17(2층),02-923-7707
1105471,대전탄방역점,대전 서구 문정로40번길 10,042-479-1777
1105581,포항유강점,경상북도 포항시 남구 연일읍 유강길17번길 13  1층,054-614-0045
1105486,화성동탄점,경기 화성시 동탄지성로 2,031-8015-5224
1105370,연신내점,서울 은평구 연서로 223,02-356-8883
1105335,베니키아호텔포항점,경북 포항시 남구 중앙로 128,054-273-0122
1105301,대구김광석거리점,대구 중구 동덕로14길 58-6 (대봉동),053-424-4254
1105414,광주전남대점,"광주광역시 북구 호동로 25 (중흥동) 1,2,3층",062-268-2388
1105110,여수해양공원점,전남 여수시 이순신광장로 175(종화동),061-666-0175
1105273,평촌역점,경기 안양시 동안구 시민대로 312,031-421-2311
1104574,신설IBC호텔점,서울 종로구 난계로 241,02-2250-3111
1105041,시흥배곧점,"경기도 시흥시 배곧3로 80 (정왕동,센터프라자) 101호,201호,202호",031-498-3545
1105172,부산남산점,부산광역시 금정구 금샘로 399-1 (구서동),051-518-5583
1105157,부산문현점,부산광역시 남구 전포대로26 삼성힐타워 1층(문현동),051-633-2388
1105052,파주봉일천점,경기 파주시 조리읍 통일로 348,031-945-9585
1105104,양산석산점,경남 양산시 금오2길 65-1,055-388-1530
1105163,금강농협죽왕점,강원 고성군 죽왕면 동해대로 5889,033-680-5760
1105065,인천구월중앙점,인천 남동구 성말로 10(구월동),032-431-2271
1104783,치동천중리점,경기 화성시 동탄치동천로2길 3-15(영천동),031-377-2384
1105040,범계점,경기 안양시 동안구 평촌대로 221,031-388-3072
1105135,문래하이테크시티점,서울 영등포구 경인로 775 에이스하이테크시티 2동 104호,02-2068-3359
1104967,대구만촌점,대구 수성구 달구벌대로 2626,053-745-2230
1105094,부산문현금융단지점,부산광역시 부산진구 중앙번영로 29-0  (범천동),051-642-6399
1104779,서면일번가점,부산 부산진구 중앙대로691번길 32,051-805-1235
1105099,세종조치원점,세종 조치원읍 행복5길 23,044-868-2388
1105014,부산만덕점,부산 북구 덕천로 300,051-341-2788
1104995,계원예술대점,경기 의왕시 계원대학로 47,031-425-1870
1105043,대구노비아갈라점,대구 동구 동촌로 87,053-984-7887
1104947,양재역점,서울 서초구 강남대로 213 엘타워 1층,02-529-0775
1104981,김포양촌점,경기 김포시 양촌읍 양곡2로 5-7,031-986-1030
1104969,전주인후점,전북 전주시 덕진구 가재미로 100,063-245-2279
1104833,아리랑힐호텔점,"서울 성북구 아리랑로 8, 1층(동선동4가)",02-925-6303
1104851,테헤란선릉역점,서울 강남구 선릉로 89길 16,02-501-0025
1104849,대구동성로광장점,대구 중구 동성로1길 16,053-426-7008
1104966,안양교보생명점,경기 안양시 만안구 안양로 331,031-441-6033
1104838,논산시청점,충남 논산시 시민로 210번길 5 (내동),041-735-5642
1104775,경주동국대점,경북 경주시 동대로 32-1,054-772-2353
1104778,구미들성공원점,경북 구미시 고아읍 들성로 179,054-453-7337
1104831,익산부송점,전북 익산시 부송로 103,063-831-8111
1104284,오산갈곶점,경기 오산시 오산로 63,031-377-9047
1104814,현대판교CGV스윗바점,경기 성남시 분당구 판교역로146번길 20(현대백화점 5층),154-4-1122
1104683,해운대부민병원점,부산 해운대구 해운대로 584,051-743-3090
1104691,안산중앙역점,경기 안산시 단원구 고잔1길 54,031-402-5588
1104582,인천구월역점,인천 남동구 구월로 221,032-466-5136
1104330,대구월성점,대구 달서구 상원로 187,053-641-2211
1104540,대구죽곡공원점,대구 달성군 다사읍 대실역남로2길 20-1,053-584-3508
1104761,천호CGV스윗바점,서울 강동구 양재대로1571 홈플러스4층,154-4-1122
1103969,순천조례점,"전라남도 순천시 남신월길 2 (조례동) 1,2층",061-906-3700
1104402,대구팔공산점,대구 동구 팔공산로 185길 72(용수동),053-986-8036
1104560,부평역점,인천 부평구 광장로 16 부평민자역사 2층,032-522-8030
1104686,가천대길병원점,인천 남동구 남동대로774번길 21,032-460-8453
1104729,울산삼산CGV스윗바점,울산 남구 삼산중로 74번길 22 601호,154-4-1122
1104730,중계CGV스윗바점,서울 노원구 동일로 204 가길 12 8층,154-4-1122
1104733,강변CGV스윗바점,"서울 광진구 광나루로56길 85 10층CGV내(구의동,테크노마트)",154-4-1122
1104739,인천CGV스윗바점,인천 남동구 예술로 198 4층 CGV내,154-4-1122
1104740,의정부CGV스윗바점,경기 의정부시 평화로 525-0CGV내,154-4-1122
1104742,강남CGV스윗바점,서울 강남구 강남대로 438 스타플렉스 11층,154-4-1122
1104743,청담CGV스윗바점,서울 강남구 도산대로 323,154-4-1122
1104746,천안펜타포트CGV스윗바점,충남 천안시 서북구 공원로 196 펜타포트 주상복합 5층,154-4-1122
1104747,대구한일CGV스윗바점,대구 중구 동성로 39 CGV대구 한일 7층,154-4-1122
1104751,계양CGV스윗바점,인천 계양구 장제로 738 8~11층,154-4-1122
1104752,동수원CGV스윗바점,"경기도 수원시 팔달구 권광로 181,12번지 7~10층",154-4-1122
1104753,야탑CGV스윗바점,경기 성남시 분당구 성남대로 925번길 16 지하 2층,154-4-1122
1104755,명동CGV스윗바점,서울 중구 명동길 14 CGV,154-4-1122
1104758,청주지웰시티CGV스윗바점,충북 청주시 홍덕구 대농로 17-0,154-4-1122
1104759,대학로CGV스윗바점,서울 종로구 대명길 28 5층,154-4-1122
1104760,홍대CGV스윗바점,서울 마포구 양화로 153-0,154-4-1122
1104764,일산CGV스윗바점,경기 고양시 정발산로 24,154-4-1122
1104766,전주효자CGV스윗바점,전북 전주시 완산구 용머리로 34-0,154-4-1122
1104586,포항보경사점,경북 포항시 북구 보경로 456,054-262-1511
1104536,동해어달해변점,강원 동해시 일출로 297,033-532-2746
1104538,제주곽지과물해변점,제주도 제주시 애월읍 곽지3길 26,064-799-9930
1104472,고양원흥점,경기 고양시 덕양구 도래울로 103,031-967-7703
1104587,대구동촌유원지점,대구 동구 효동로6길 46,053-941-2348
1104623,일산대화역점,"경기도 고양시 일산서구 중앙로1567,대화프라자1,2층(대화동)",031-925-2388
1104558,일산화정점,"경기도 고양시 덕양구 화중로72,1,2층(화정동)",031-930-5577
1104234,개화산역점,"서울 강서구 양천로 28(방화동동, 벽산에어트리움)",02-2064-0082
1104211,까치산역점,서울 강서구 강서로 43 도양라비앙타워,02-2603-9205
1103967,대구삼덕점,대구 중구 달구벌대로 443길 50,053-256-5995
1104221,역삼역점,서울 강남구 테헤란로27길 16,02-555-2348
1104374,경남사천점,경남 사천시 사천읍 진삼로 1492,055-852-3618
1104238,선릉ING점,서울 강남구 테헤란로 318 ING 오렌지타워 1층,02-566-2388
1103940,대구한의대점,"경북 경산시 한의대로 1 , 한의학관 1층",053-817-6993
1104235,부산정관점,부산 기장군 정관면 정관8로 14,051-727-7889
1104193,안양1번가점,경기 안양시 만안구 만안로 207,031-441-7123
1103902,구리역점,경기 구리시 건원대로 34번길 15,031-568-2312
1103903,잠실3단지점,서울 송파구 석촌호수로 100,02-424-3100
1103911,강동성심병원점,서울 강동구 성안로 150,02-482-2388
1103672,안양만안구청점,경기 안양시 만안구 문예로 53-0 (안양동),031-442-7376
1102974,익산영등제일점,전북 익산시 무왕로7길 1,063-857-2335
1103032,포스코사거리점,서울 강남구 테헤란로 508 해성2빌딩 1층,02-568-2377
1102978,전북고창점,"전라북도 고창군 고창읍 천변북로 113 (교촌리,투썸플레이스고창점) 1,2층",063-562-8542
1102990,대구범어점,대구 수성구 명덕로 476 (범어동),070-4141-2372
1103031,대전선샤인호텔점,대전광역시 동구 동서대로 1700-0 투썸플레이스 (가양동),042-620-6531
1102994,대구화원점,대구 달성군 화원읍 비슬로 2529,053-643-0909
1102989,노원공릉점,서울 노원구 동일로192길 52-0,02-971-5656
1102976,강릉입암점,강원 강릉시 월대산로 81,033-653-8954
1102987,동서울터미널점,서울 광진구 강변역로 50,02-456-9454
1102986,건대입구점,"서울 광진구 능동로13길 5 (화양동, 1,2층)",02-461-2234
1102985,부산크라운하버호텔점,부산 중구 중앙대로 114-0,051-678-1100
1102969,의정부민락점,경기 의정부시 용현로 163,031-852-6580
1102967,경남거창점,경남 거창군 거열로4길 35-0,055-945-1831
1102935,청주산업단지점,충북 청주시 흥덕구 대신로 132,043-267-1599
1102934,제주오라점,제주 제주시 연삼로 259-0,064-723-3030
1102916,대구혁신도시점,대구 동구 첨단로8길 1,053-964-2377
1102924,김포전원마을점,경기 김포시 김포한강11로 139-35,031-983-9480
1102908,신탄진IC점,대전 대덕구 덕암로 178,042-335-1330
1102659,홍대입구역점,서울특별시 마포구 월드컵북로2길 57-0  (동교동),02-3142-7955
1102655,수원역로데오점,경기 수원시 팔달구 매산로 37,031-251-0086
1102650,춘천구봉산점,강원도 춘천시 동면 순환대로 1154-105,033-251-8880
1102645,대구경북대점,대구광역시 북구 대학로 65-0  (산격동),053-953-9353
1102649,부산덕천점,부산광역시 북구 금곡대로 15-0  (덕천동),051-342-2383
1102610,광주상무번영로점,광주 서구 상무번영로 57 (치평동),062-959-2222
1102632,대구태전점,대구광역시 북구 칠곡중앙대로 393-0  (태전동),053-324-0019
1102154,행담도휴게소(하)점,충남 당진시 신평면 서해안고속도로 275,041-355-7144
1102630,춘천명동점,강원도 춘천시 금강로 58-0  (조양동),033-255-0715
1102605,별내신도시점,경기 남양주시 별내5로 54  (별내동),031-575-2313
1102627,속초교동점,강원도 속초시 청대로 343-0  (교동),033-637-7441
1102616,부천송내역북부점,경기 부천시 원미구 부일로 202  2층 (상동),032-323-4651
1102618,하남신장점,경기 하남시 신장로 136,031-795-4177
1102153,가재울뉴타운점,서울특별시 서대문구 수색로 100  (북가좌동),02-304-2338
1102609,춘천동면점,강원 춘천시 동면 춘천순환로 734,033-251-3002
1102603,전남도청점,"전라남도 무안군 삼향읍 남악3로 71 (남악리,더트리폴리앙아파트) 1층",061-281-2388
1102601,길음역점,서울특별시 성북구 길음로 6-0 1층 (길음동),02-943-5437
1102595,장유율하점,경상남도 김해시 율하2로11번길 4-3  (관동동),055-322-9694
1102586,오산시청점,경기 오산시 성호대로 122-0  (원동),031-376-4151
1102584,군산은파점,전라북도 군산시 공단대로 461-0  (나운동),063-463-2355
1102573,광주빛고을여성병원점,"광주광역시 북구 하서로 395 (양산동,빛고을 여성병원) 1층 투썸플레이스 빛고을여성병",062-571-4393
1102563,울산시청점,울산광역시 남구 중앙로 163-0  (신정동),052-260-0261
1102530,대구스타디움몰점,"대구광역시 수성구 유니버시아드로 180-0 대구종합경기장, 투썸플레이스 (대흥동)",053-222-6993
1102532,부산대저점,부산광역시 강서구 공항로811번가길 27-1 투썸플레이스 (대저2동),051-987-3000
1102539,여수웅천점,"전라남도 여수시 예울마루로 35-14 (웅천동) 1,2층",061-685-0311
1102535,김포사우점,경기도 김포시 돌문로 50-12 투썸플레이스 (사우동),031-989-8990
1102534,인천신현점,인천광역시 서구 가정로 370-0 투썸플레이스 (가정동),032-579-7009
1102518,아주대점,경기도 수원시 영통구 월드컵로 199-0 투썸플레이스 (원천동),031-215-2785
1102511,김포고촌점,경기도 김포시 장차로 1-0 3 투썸플레이스,031-989-4604
1102514,인천인하대후문점,인천 미추홀구 인하로 75-0 2층 3층 (용현동),032-861-0035
1102500,창동이마트점,서울특별시 도봉구 노해로65길 14-3  (창동),02-904-2332
1102505,인천시청점,인천광역시 남동구 미래로 14-0 일류빌딩 101호 (구월동),032-433-5807
1102486,부천중동현대점,경기도 부천시 원미구 석천로177번길 31-0  (중동),032-328-1481
1102484,대구반야월역점,대구광역시 동구 안심로 267-0  (동호동),053-964-8825
1102483,인천주안점,인천 미추홀구 미추홀대로 734번길 24-0  (주안동),032-425-0080
1102474,광주월곡점,광주광역시 광산구 사암로 331 (월곡동) 1층 투썸플레이스 광주월곡점,062-955-8357
1102467,영등포구청역점,서울특별시 영등포구 당산로 118 (당산동3가),02-2671-7779
1102464,부산개금점,부산광역시 부산진구 가야대로 489 (개금동),051-891-6765
1102451,울산구영점,울산광역시 울주군 범서읍 점촌1길 18-13,052-245-0097
1102456,송도국제도시점,인천광역시 연수구 컨벤시아대로 69 밀레니엄 1층 (송도동),032-833-5307
1102147,롯데월드점,서울특별시 송파구 올림픽로 240 롯데월드어드벤처동 AD2호 (잠실동),02-411-0592
1102434,일산탄현점,"경기도 고양시 일산서구 일현로 97-11 B137호 (탄현동, 일산 위브더제니스)",031-921-9600
1102400,부평CGV점,인천 부평구 마장로 489,032-505-1702
1102406,창동역점,서울특별시 도봉구 노해로 381 1층 (창동),02-994-2388
1102403,대전한밭대점,대전광역시 유성구 학하서로121번길 81 (덕명동),042-823-3666
1102407,전주전북대점,"전라북도 전주시 덕진구 권삼득로 307 (금암동) 1,2층 투썸플레이스 전주전북대점",063-255-2388
1102391,수원망포역점,경기도 수원시 영통구 덕영대로 1545 1층 (영통동),031-203-8613
1102382,의정부회룡역점,경기도 의정부시 외미로 100 (호원동),031-879-2100
1102372,용산청파삼거리점,서울특별시 용산구 청파로 312 (청파동1가),02-714-2011
1102376,김해삼계점,경상남도 김해시 삼계중앙로 45 (삼계동),055-311-2200
1102375,충북대중문점,충청북도 청주시 흥덕구 내수동로 112 1-4층 (사창동),043-903-0450
1102367,대전만년점,대전광역시 서구 만년로 70 1층 (만년동),042-485-2377
1102363,대구앞산점,"대구광역시 남구 현충로 24,1,2층(대명동)",053-656-9266
1102137,고려대법학관점,"서울 성북구 안암로 145 법학관 (안암동5가, 고려대학교)",02-927-2379
1102349,여수이마트점,"전라남도 여수시 좌수영로 277 (오림동,이마트) 1층",061-655-3121
1102352,포항양덕점,경상북도 포항시 북구 장량로 155 (양덕동),054-249-7100
1102355,해운대달맞이2호점,부산광역시 해운대구 달맞이길117번가길 174-0  (중동),051-743-6955
1102346,광주메가박스첨단점,"광주광역시 광산구 앰코로 35 (쌍암동,폭스존) 4층 메가박스",062-973-9621
1102338,인덕원역점,"경기도 안양시 동안구 관악대로472,1층2층(관양동)",031-347-7270
1102324,제주연동점,제주특별자치도 제주시 신광로 79 (연동),064-745-7484
1102335,동인천역점,인천 중구 우현로87번길 2 2층 (인현동),032-762-1080
1102333,천안신방점,충청남도 천안시 동남구 수곡2길 15 (신방동),041-571-3355
1102330,청주성안점,충청북도 청주시 상당구 성안로 8 (북문로1가),043-221-2389
1102331,이수역점,서울특별시 동작구 동작대로27길 28 (사당동) 2층~3층,02-534-1230
1102135,방배역점,서울특별시 서초구 방배로 97 (방배동),02-588-2366
1102136,종로구청점,"서울특별시 종로구 종로5길 58 광해관리공단 (수송동, 석탄회관빌딩)",02-734-2377
1102328,노원문화의거리점,서울특별시 노원구 상계로 69 (상계동),02-935-2388
1102320,통영무전점,"경상남도 통영시 중앙로 317 (무전동,신명빌딩) 2층 투썸플레이스",055-645-4865
1102314,부산벡스코점,부산광역시 해운대구 센텀3로 32-0 S동101호 (우동),051-746-7830
1102308,광장힐스테이트점,"서울특별시 광진구 아차산로 537-17 상가S동1층13호 (광장동, 광장힐스테이트",02-457-1238
1102292,대구성당점,대구광역시 달서구 구마로 225 (성당동),053-622-3436
1102298,대구성서점,대구광역시 달서구 이곡동로 7 1층 (이곡동),053-591-8111
1102291,충주점,"충청북도 충주시 국원대로 179 1층 (금릉동, 백상빌딩)",043-843-0666
1102269,부평점,인천광역시 부평구 시장로30번길 3 (부평동),032-518-2386
1102256,우장산역점,서울특별시 강서구 강서로 259 (내발산동),02-2607-2388
1102252,전주LH점,전라북도 전주시 완산구 홍산로 160-3 (효자동2가) 1층 투썸플레이스 전주LH점,063-236-2342
1102251,전주신시가지점,전라북도 전주시 완산구 홍산중앙로 13 (효자동2가) 1층 투썸플레이스 전주신시가지점,063-274-2323
1102243,강릉포남점,"강원 강릉시 하평1길 14 1층 (포남동, 파인프라자)",033-651-2388
1102242,여수학동점,"전라남도 여수시 선소로 19 (학동) 1,2층",061-692-1414
1102233,중계은행사거리점,서울특별시 노원구 한글비석로 242 (중계동),02-936-2355
1102240,사당역남현점,서울특별시 관악구 남부순환로 2082-33 (남현동),02-581-7767
1102238,울산일산점,울산광역시 동구 해수욕장10길 8 (일산동),052-251-2338
1102229,수원드라마센터점,경기도 수원시 팔달구 권광로255번길 8 (인계동),031-216-0300
1102228,판교테크노밸리점,"경기도 성남시 분당구 판교역로 235 N-111호 (삼평동, 에이치스퀘어)",031-696-7777
1102225,하남아이테코점,"경기도 하남시 조정대로 150 블루존 104호 (덕풍동, 아이테코)",031-790-1314
1102223,송도포스코E&C타워점,"인천광역시 연수구 인천타워대로 241 지하1층 (송도동, 포스코이엔씨타워)",032-834-2355
1102221,대구동성로점,"대구 중구 대구시 중구 동성로2길 81, 1층, 2층",053-428-2323
1102196,가천대점,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) MEP동지하3층",031-755-2355
1102205,천안두정점,충청남도 천안시 서북구 부성1길 3 (두정동),041-522-8899
1102203,김해인제대점,경상남도 김해시 인제로 192 1층 (어방동),055-329-2388
1102202,서울대역중앙점,서울특별시 관악구 봉천로 472 103호 (봉천동),02-876-2352
1102120,상암우리센터점,서울 마포구 월드컵북로60길 17 상암우리금융센터 1층 (상암동),02-376-2388
1102199,안산꿈의교회점,경기도 안산시 상록구 용신로 128 (사동),031-418-2222
1102197,부천상동점,"경기도 부천시 길주로 105 (상동,세이브존백화점) 1층 103호",032-324-2388
1102191,신촌기차역점,서울특별시 서대문구 신촌역로 31 지상 1층 (대현동),02-313-2388
1102186,안산상록수점,경기도 안산시 상록구 상록수로 48 (본오동),031-409-6608
1102183,수원인계점,"경기도 수원시 팔달구 권광로 138-0  (인계동,선경센트럴파크)",031-224-2388
1102180,서강대점,"서울 마포구 백범로 35 경영교육원 바오로경영관 (신수동, 서강대학교)",02-717-2748
1102115,CJENM커머스부문점,서울특별시 서초구 과천대로 870-13 CJENM커머스부문점),02-2107-0095
1102112,서울대점,"서울특별시 관악구 관악로 1 교수연구동 501동 (신림동, 서울대학교)",02-884-2385
1102111,[휴점]여의도점,"서울특별시 영등포구 의사당대로 108 1층 2층 (여의도동, 아일렉스상가)",02-782-2332
